20181210 105900;2632.5;2633.25;2632.5;2633.25;7
20181210 110000;2633.25;2634;2633.25;2634;4
20181210 110100;2633.75;2633.75;2633.25;2633.5;12
20181210 110200;2632.75;2633;2632.75;2633;4
20181210 110300;2632.5;2632.5;2632.5;2632.5;1
20181210 110600;2633;2634;2633;2634;4
20181210 110700;2634;2634;2634;2634;1
20181210 110800;2633.25;2634.25;2633.25;2634.25;59
20181210 110900;2634.25;2634.25;2634;2634;10
20181210 111000;2634.5;2635;2634.5;2634.75;14
20181210 111100;2635.25;2636.25;2635.25;2636.25;16
20181210 111200;2635.75;2635.75;2635.25;2635.25;4
20181210 111300;2635;2635;2635;2635;3
20181210 111400;2635.25;2635.25;2635.25;2635.25;2
20181210 111500;2635.25;2635.25;2635;2635.25;4
20181210 111600;2635.75;2635.75;2635.75;2635.75;1
20181210 111700;2636.25;2636.25;2635.5;2635.5;13
20181210 111900;2634.5;2634.5;2634;2634;3
20181210 112300;2633.5;2633.5;2633.25;2633.25;7
20181210 112400;2633;2633;2632.5;2632.5;6
20181210 112500;2632.75;2632.75;2632.75;2632.75;1
20181210 112600;2632.75;2632.75;2632.5;2632.5;7
20181210 112700;2633;2633;2633;2633;4
20181210 112900;2633;2633;2632.75;2633;21
20181210 113000;2632.5;2632.5;2632.5;2632.5;1
20181210 113100;2632.75;2632.75;2632.75;2632.75;1
20181210 113200;2632;2632;2631.75;2631.75;2
20181210 113300;2632.5;2632.5;2632.5;2632.5;1
20181210 113600;2633;2633;2633;2633;2
20181210 113800;2633;2633;2633;2633;3
20181210 114000;2632.25;2632.25;2631.75;2631.75;18
20181210 114100;2632.25;2632.5;2632.25;2632.5;2
20181210 114200;2632.25;2632.25;2630.75;2630.75;4
20181210 114300;2631.25;2631.5;2631.25;2631.5;8
20181210 114500;2631.75;2632;2631.75;2632;6
20181210 114600;2631.5;2632;2631.25;2631.25;15
20181210 114700;2631;2631;2630.75;2630.75;4
20181210 114800;2630.75;2631;2630.5;2630.5;5
20181210 114900;2630;2630;2630;2630;1
20181210 115000;2629.25;2630.25;2629.25;2630;21
20181210 115100;2629.75;2630.5;2629.75;2630.5;4
20181210 115200;2630.25;2630.5;2630.25;2630.5;5
20181210 115300;2631.25;2631.25;2631.25;2631.25;1
20181210 115400;2631.25;2631.25;2631.25;2631.25;1
20181210 115500;2631.5;2631.5;2631.5;2631.5;1
20181210 115600;2631;2631.75;2631;2631.75;4
20181210 115700;2632.5;2632.5;2632.5;2632.5;2
20181210 115800;2632.75;2632.75;2632.75;2632.75;2
20181210 115900;2632.5;2632.5;2632.5;2632.5;1
20181210 120000;2633;2633.5;2633;2633.5;12
20181210 120100;2632.5;2632.75;2632.5;2632.75;2
20181210 120200;2633.75;2634;2633.25;2633.25;5
20181210 120300;2633.75;2634;2633.75;2633.75;3
20181210 120400;2633.75;2633.75;2633.5;2633.5;3
20181210 120500;2633.5;2633.5;2633.5;2633.5;1
20181210 120600;2633;2633;2632.75;2632.75;7
20181210 120700;2633;2633;2632.75;2632.75;2
20181210 120800;2632.5;2632.5;2632.5;2632.5;1
20181210 120900;2633;2633;2631.5;2631.5;3
20181210 121000;2631.5;2631.5;2631.5;2631.5;2
20181210 121100;2631.75;2631.75;2631;2631.5;11
20181210 121200;2631.5;2631.5;2631.25;2631.25;5
20181210 121300;2631.25;2631.25;2630.5;2630.75;4
20181210 121400;2631.5;2631.5;2631.25;2631.25;4
20181210 121500;2630.75;2630.75;2630.5;2630.5;2
20181210 121600;2630.5;2630.5;2629.75;2630;21
20181210 121700;2629.75;2629.75;2629.75;2629.75;1
20181210 121800;2629.5;2630;2629.5;2629.5;10
20181210 121900;2630.25;2631;2630.25;2631;7
20181210 122000;2631.25;2631.75;2631.25;2631.75;2
20181210 122200;2630.75;2631.25;2630.75;2631.25;5
20181210 122300;2631.5;2631.5;2630.5;2630.5;3
20181210 122400;2630.25;2630.75;2630.25;2630.75;4
20181210 122500;2630.5;2631;2630.25;2631;8
20181210 122600;2630;2630;2629.75;2630;15
20181210 122700;2629.5;2629.5;2629.25;2629.25;2
20181210 122800;2629.75;2630;2629.75;2630;2
20181210 122900;2630;2630.25;2630;2630.25;4
20181210 123000;2629.75;2630.5;2629.75;2630.5;3
20181210 123100;2630;2630.75;2630;2630.75;17
20181210 123200;2630.5;2630.75;2630.5;2630.5;3
20181210 123300;2630.5;2631;2630.25;2631;6
20181210 123400;2631;2632.25;2630.75;2632;88
20181210 123500;2631.75;2632;2631.25;2632;48
20181210 123600;2632.25;2632.5;2632;2632;5
20181210 123700;2632;2633;2632;2633;7
20181210 123800;2633.25;2633.5;2632.75;2632.75;62
20181210 123900;2633;2633.25;2633;2633.25;21
20181210 124000;2633.25;2633.25;2632.75;2632.75;2
20181210 124200;2633.25;2633.75;2633.25;2633.75;6
20181210 124300;2634;2635.5;2634;2635.5;6
20181210 124400;2635.75;2637.25;2635.75;2637.25;37
20181210 124500;2636.75;2637.5;2636.75;2637.5;12
20181210 124600;2637.25;2638.25;2637;2638.25;125
20181210 124700;2638.25;2639.75;2638.25;2639.25;33
20181210 124800;2639.25;2640;2639.25;2640;44
20181210 124900;2639.5;2640.25;2639.5;2640.25;15
20181210 125000;2639.5;2639.5;2639.5;2639.5;3
20181210 125100;2639.75;2639.75;2639.5;2639.5;6
20181210 125200;2639.75;2640.25;2639.75;2640;7
20181210 125300;2640.25;2640.25;2640.25;2640.25;2
20181210 125400;2639.75;2640;2639.25;2640;24
20181210 125600;2640.25;2640.5;2640.25;2640.5;10
20181210 125700;2640.75;2642.75;2640.5;2642.5;33
20181210 125800;2642;2642.5;2640.75;2641.25;10
20181210 125900;2641;2641;2639.75;2640;9
20181210 130000;2640;2640.25;2640;2640;11
20181210 130100;2640.25;2640.75;2640.25;2640.5;6
20181210 130200;2641.25;2641.25;2640.75;2641;5
20181210 130300;2641.25;2641.25;2640.75;2640.75;7
20181210 130400;2641;2641;2640.25;2640.75;18
20181210 130500;2641;2641.25;2640.75;2641;9
20181210 130600;2640.75;2642.25;2640.75;2642.25;10
20181210 130800;2641.5;2641.75;2641.5;2641.75;4
20181210 130900;2641.5;2641.75;2641.5;2641.75;2
20181210 131100;2642;2642;2642;2642;2
20181210 131200;2642.5;2643.25;2642.5;2643.25;13
20181210 131300;2643.5;2643.5;2642.25;2642.25;15
20181210 131400;2642.5;2642.5;2642.25;2642.25;2
20181210 131700;2642.5;2642.5;2642.5;2642.5;1
20181210 131800;2642.75;2642.75;2642.75;2642.75;1
20181210 131900;2642.5;2642.5;2642.5;2642.5;1
20181210 132000;2642.5;2646;2642.5;2646;74
20181210 132100;2646;2648.75;2645.5;2648;50
20181210 132200;2647.25;2647.25;2646.25;2646.75;22
20181210 132300;2646.25;2647.5;2646.25;2647.5;60
20181210 132400;2647.5;2648;2646.5;2646.5;56
20181210 132500;2646.25;2646.25;2645.5;2645.5;3
20181210 132600;2645.75;2646.5;2645.75;2646.25;6
20181210 132700;2646.25;2646.25;2645.75;2645.75;20
20181210 132800;2645.75;2646.75;2645.5;2646.75;21
20181210 132900;2645.75;2645.75;2645.25;2645.5;6
20181210 133000;2644.75;2645;2644.75;2644.75;17
20181210 133100;2644.25;2644.25;2643.75;2643.75;5
20181210 133200;2643.75;2644.25;2643.75;2644;4
20181210 133300;2644.75;2645;2644.75;2645;3
20181210 133400;2645;2645;2645;2645;9
20181210 133500;2645.25;2645.25;2643.5;2643.5;8
20181210 133600;2643.75;2643.75;2643.5;2643.5;2
20181210 133700;2644;2644;2644;2644;1
20181210 133800;2643.75;2643.75;2643.25;2643.5;6
20181210 133900;2644.25;2644.25;2644;2644;3
20181210 134000;2644;2644;2643.5;2643.5;2
20181210 134100;2643.75;2643.75;2643.5;2643.5;4
20181210 134200;2643.25;2643.5;2643.25;2643.5;4
20181210 134300;2643.5;2644;2642.5;2642.5;11
20181210 134400;2642.5;2642.5;2642.5;2642.5;63
20181210 134500;2642.25;2642.25;2642.25;2642.25;2
20181210 134600;2642;2642;2641.5;2642;7
20181210 134700;2642.25;2642.25;2641.75;2641.75;21
20181210 134800;2641.75;2641.75;2641.25;2641.75;5
20181210 134900;2641;2641;2640.5;2641;23
20181210 135000;2641;2641;2640.5;2640.5;7
20181210 135100;2640.5;2641.25;2640.5;2641;8
20181210 135200;2640.75;2641;2640.5;2640.5;16
20181210 135300;2640.5;2641.25;2640.25;2640.75;10
20181210 135400;2641;2641;2640.75;2640.75;2
20181210 135500;2641.5;2641.5;2641.25;2641.5;7
20181210 135600;2641.25;2641.25;2641;2641;6
20181210 135700;2641.25;2641.25;2640.75;2641.25;9
20181210 135800;2640.75;2641;2640.75;2641;6
20181210 135900;2641;2641.25;2641;2641.25;3
20181210 140000;2641;2641;2639.75;2640;10
20181210 140100;2640;2640;2637.75;2638.25;80
20181210 140200;2638.25;2639.25;2638.25;2638.5;18
20181210 140300;2638.5;2639.25;2638.5;2639.25;13
20181210 140400;2639.5;2639.5;2639;2639;8
20181210 140500;2639.25;2640;2638.5;2639;72
20181210 140600;2639;2639.25;2639;2639.25;6
20181210 140700;2638.75;2639;2638.5;2639;13
20181210 140800;2639;2639;2637.75;2637.75;15
20181210 140900;2638;2638.25;2637.5;2637.5;20
20181210 141000;2637.5;2637.5;2637;2637.5;33
20181210 141100;2637.25;2637.25;2636.75;2636.75;13
20181210 141200;2636.75;2636.75;2636.5;2636.5;11
20181210 141300;2636.25;2636.25;2635.5;2635.75;19
20181210 141400;2636.25;2636.25;2636.25;2636.25;1
20181210 141500;2636;2636.25;2635.75;2636.25;8
20181210 141600;2636.25;2637.25;2636.25;2637;13
20181210 141700;2637;2637;2636.25;2636.25;15
20181210 141800;2636.25;2636.75;2636.25;2636.5;8
20181210 141900;2636.5;2636.75;2635.75;2635.75;89
20181210 142000;2636.25;2636.5;2636.25;2636.5;6
20181210 142100;2636.5;2636.5;2636.5;2636.5;2
20181210 142200;2636.25;2636.5;2636.25;2636.25;18
20181210 142300;2636;2636.25;2636;2636;6
20181210 142400;2636.25;2636.25;2636;2636;2
20181210 142500;2636;2636;2635.75;2635.75;4
20181210 142600;2636;2636.25;2636;2636.25;18
20181210 142700;2636.5;2636.5;2635.75;2636.25;8
20181210 142800;2636.25;2636.25;2636;2636;4
20181210 142900;2635.75;2635.75;2634.25;2634.75;35
20181210 143000;2635;2635.5;2634.5;2634.75;40
20181210 143100;2635;2635.75;2633.5;2633.5;253
20181210 143200;2633.25;2638.25;2632.75;2638.25;167
20181210 143300;2638.25;2641.25;2637.75;2641;271
20181210 143400;2641.5;2642.75;2641;2642.5;157
20181210 143500;2642.5;2643;2640.25;2641;805
20181210 143600;2641;2641;2636.75;2636.75;352
20181210 143700;2637;2642.5;2637;2642.5;222
20181210 143800;2642.5;2642.75;2640;2642;115
20181210 143900;2641.5;2642.5;2638.5;2638.75;251
20181210 144000;2638.5;2640;2636.75;2638;180
20181210 144100;2638;2638.5;2635;2636.75;216
20181210 144200;2637;2637;2635;2635.25;226
20181210 144300;2635.25;2638.75;2635.25;2638;438
20181210 144400;2637.5;2640.5;2637.5;2640.5;265
20181210 144500;2640.5;2642;2640.25;2640.5;437
20181210 144600;2640.75;2641;2636.5;2636.5;408
20181210 144700;2636.25;2637.5;2636.25;2636.75;335
20181210 144800;2637;2639;2635;2635.5;154
20181210 144900;2635.25;2635.5;2628.5;2629.25;394
20181210 145000;2629.25;2630.5;2626;2626.75;426
20181210 145100;2626.75;2627.25;2623.25;2625.5;381
20181210 145200;2625.75;2627;2623.25;2623.5;406
20181210 145300;2623.25;2623.75;2618.25;2618.25;368
20181210 145400;2618.5;2618.75;2615.5;2615.75;404
20181210 145500;2615.5;2617.75;2613.75;2617.75;446
20181210 145600;2617.75;2619.75;2616.75;2619.5;360
20181210 145700;2619.5;2620.25;2619;2619.5;143
20181210 145800;2619.5;2622;2619;2621.25;224
20181210 145900;2621.25;2622.25;2618.5;2619.75;182
20181210 150000;2620;2621;2617.25;2617.25;138
20181210 150100;2617.5;2620.5;2616.75;2616.75;191
20181210 150200;2616.75;2618;2614.25;2616.75;193
20181210 150300;2616.75;2618.75;2614.75;2617;320
20181210 150400;2617;2618.5;2616.25;2618.5;145
20181210 150500;2618.5;2621.25;2618.25;2621.25;177
20181210 150600;2621;2623.25;2621;2622.5;125
20181210 150700;2622.25;2627.25;2621.75;2627;202
20181210 150800;2626.25;2626.75;2624;2624.25;167
20181210 150900;2624;2624;2621.5;2622;126
20181210 151000;2622;2622.5;2621;2621.25;75
20181210 151100;2620.75;2621;2617.75;2620;204
20181210 151200;2619.75;2621.75;2619.75;2620.5;152
20181210 151300;2621;2621;2618.75;2620;67
20181210 151400;2619.75;2625.5;2619.75;2625;114
20181210 151500;2624.75;2630.25;2624.75;2630.25;262
20181210 151600;2629.75;2629.75;2625.5;2626.5;91
20181210 151700;2626.5;2631;2626.5;2629.5;233
20181210 151800;2628.5;2630;2628;2628.75;69
20181210 151900;2628.75;2628.75;2627;2627.5;122
20181210 152000;2627;2631.25;2627;2631;131
20181210 152100;2630.5;2633.25;2628.75;2631.75;173
20181210 152200;2631.5;2631.75;2629.25;2630;72
20181210 152300;2630;2630;2627.5;2627.75;67
20181210 152400;2628;2631.5;2628;2630.5;39
20181210 152500;2630.5;2630.5;2627.5;2628.5;56
20181210 152600;2627.5;2629;2625.75;2626.25;65
20181210 152700;2625.5;2626.5;2625;2626.5;70
20181210 152800;2626;2626;2623.75;2624.25;33
20181210 152900;2623;2624;2621.5;2624;80
20181210 153000;2624.25;2624.5;2622.5;2624.5;84
20181210 153100;2623.75;2628;2623;2626.25;48
20181210 153200;2625.25;2625.5;2620.75;2621.25;152
20181210 153300;2620.5;2621;2619.75;2620.5;54
20181210 153400;2620.5;2621.75;2619.75;2620.5;51
20181210 153500;2621;2621;2616.25;2618.5;166
20181210 153600;2618.75;2620.75;2618.75;2620.25;112
20181210 153700;2620;2620.25;2617.25;2620.25;222
20181210 153800;2620.75;2621;2617.5;2617.75;231
20181210 153900;2617.75;2618;2615.25;2616.25;121
20181210 154000;2616.25;2616.5;2611.25;2611.25;143
20181210 154100;2611.25;2612.75;2610.25;2610.75;74
20181210 154200;2610.75;2613;2610.25;2612.25;57
20181210 154300;2612.5;2612.75;2610.75;2611.75;136
20181210 154400;2611.75;2612.5;2608.75;2610.5;175
20181210 154500;2609.75;2610;2607.5;2609;113
20181210 154600;2609;2612.75;2607.25;2612.75;181
20181210 154700;2612.25;2613.75;2611.5;2612.5;66
20181210 154800;2612;2615;2612;2614.75;69
20181210 154900;2614.25;2616.75;2613.75;2616.75;43
20181210 155000;2616.75;2616.75;2613;2614;68
20181210 155100;2613.75;2613.75;2611.5;2611.5;37
20181210 155200;2611.75;2615.25;2611.75;2612.25;36
20181210 155300;2612;2612;2605.25;2607;188
20181210 155400;2608;2608.5;2605.75;2607.25;81
20181210 155500;2606.75;2607.25;2602.25;2603;349
20181210 155600;2603.25;2608;2603.25;2608;71
20181210 155700;2607.75;2607.75;2605.75;2606.75;101
20181210 155800;2605.75;2610;2605.75;2608.5;87
20181210 155900;2608;2609;2605.75;2605.75;115
20181210 160000;2605.5;2606;2603;2605.75;179
20181210 160100;2605.75;2605.75;2599;2599.75;186
20181210 160200;2599.75;2600.25;2596;2597.5;163
20181210 160300;2598;2598;2590.5;2591.5;136
20181210 160400;2591.5;2591.5;2586.75;2588.75;207
20181210 160500;2591.5;2592.75;2588;2590.75;137
20181210 160600;2591;2594.5;2590.5;2594.5;56
20181210 160700;2594;2595.25;2592.75;2595;163
20181210 160800;2595.75;2596.25;2594;2595.25;211
20181210 160900;2595.75;2596.75;2594;2596;79
20181210 161000;2594.75;2594.75;2591.75;2592.75;19
20181210 161100;2591.5;2592.25;2591;2592.25;22
20181210 161200;2592.75;2595.25;2590.5;2594.75;152
20181210 161300;2596.25;2596.75;2593.5;2595.5;44
20181210 161400;2594;2594;2590.75;2591.5;31
20181210 161500;2591.75;2596.75;2591.5;2596.75;151
20181210 161600;2596.25;2596.5;2594.25;2595.75;156
20181210 161700;2596.75;2596.75;2593.25;2594.25;77
20181210 161800;2594.25;2594.25;2589.5;2589.5;80
20181210 161900;2590.5;2591.25;2589;2590;64
20181210 162000;2589.25;2592.5;2589;2592.5;73
20181210 162100;2592;2593.5;2589.25;2593.5;41
20181210 162200;2594;2595;2591.75;2595;51
20181210 162300;2595.5;2595.75;2592;2593.5;20
20181210 162400;2592.25;2592.25;2590.5;2591;10
20181210 162500;2591;2591.75;2588.75;2588.75;94
20181210 162600;2589.75;2592.25;2589.75;2592.25;135
20181210 162700;2593;2594.25;2593;2594.25;29
20181210 162800;2593.25;2595;2592;2595;32
20181210 162900;2594.75;2596.25;2593.25;2593.5;64
20181210 163000;2593.75;2595.5;2592.25;2595.5;15
20181210 163100;2596.75;2599.75;2596.25;2599.75;64
20181210 163200;2599.25;2601;2597.5;2601;43
20181210 163300;2601.75;2602;2597.5;2598.75;73
20181210 163400;2598.75;2600;2598.75;2599.5;6
20181210 163500;2598.5;2598.75;2594.25;2594.25;42
20181210 163600;2595.5;2598;2595.5;2597.25;22
20181210 163700;2597.75;2599;2596.25;2598.5;10
20181210 163800;2600.25;2605.75;2600;2605.5;97
20181210 163900;2605;2607.75;2605;2607.5;58
20181210 164000;2607.75;2608;2606.25;2607.5;27
20181210 164100;2605;2605.75;2604.5;2605.75;16
20181210 164200;2605.5;2606.25;2603.75;2605;36
20181210 164300;2604.75;2607;2604.75;2606.5;50
20181210 164400;2605.75;2606.5;2604.5;2605.75;15
20181210 164500;2606.25;2607.75;2606.25;2607;24
20181210 164600;2607.25;2612.75;2607.25;2612.5;81
20181210 164700;2613;2613.5;2609.5;2610.5;45
20181210 164800;2608.5;2608.75;2607;2607;7
20181210 164900;2608.5;2608.75;2605.75;2605.75;96
20181210 165000;2606;2609.5;2605.5;2609.5;48
20181210 165100;2609.5;2609.75;2608;2608.25;173
20181210 165200;2610;2611.75;2609.25;2611;31
20181210 165300;2610;2611.25;2609.5;2610.25;16
20181210 165400;2610.25;2610.25;2607.5;2608;11
20181210 165500;2608.25;2610.75;2607.25;2609;21
20181210 165600;2609.5;2612;2609.5;2609.75;25
20181210 165700;2609.25;2610.25;2608.75;2609.5;15
20181210 165800;2609.25;2609.25;2604.75;2605;50
20181210 165900;2604;2604.25;2601;2602;47
20181210 170000;2602;2603.25;2601;2603.25;41
20181210 170100;2602.75;2605;2601;2602;220
20181210 170200;2601.25;2602.5;2601;2602;14
20181210 170300;2602;2602;2598;2599;72
20181210 170400;2599;2600;2597;2597;35
20181210 170500;2598.25;2600.25;2597.75;2600.25;21
20181210 170600;2597.75;2599;2597.5;2598.25;12
20181210 170700;2600.25;2602.5;2600.25;2601.75;15
20181210 170800;2601.75;2602.5;2599.75;2602.5;12
20181210 170900;2603.25;2605.25;2601.75;2601.75;26
20181210 171000;2600.75;2602.5;2600.75;2602.5;7
20181210 171100;2602.5;2602.75;2600;2600.5;21
20181210 171200;2600.5;2602.25;2600.5;2602.25;11
20181210 171300;2602.75;2605.5;2602.75;2605.25;29
20181210 171400;2606;2608.75;2606;2607.5;21
20181210 171500;2607.75;2607.75;2607.25;2607.5;10
20181210 171600;2607.25;2609.5;2605;2605;51
20181210 171700;2605.5;2605.75;2604;2604.25;42
20181210 171800;2603.75;2603.75;2601.75;2601.75;21
20181210 171900;2602.75;2604;2602.5;2603;14
20181210 172000;2601;2601;2598.75;2599.5;22
20181210 172100;2599;2601;2598.5;2600.5;28
20181210 172200;2600.25;2601;2599.25;2600.25;21
20181210 172300;2600;2601.5;2599;2599.25;19
20181210 172400;2599.5;2599.5;2597.5;2597.5;36
20181210 172500;2597.5;2599.75;2597;2599.75;28
20181210 172600;2600.25;2601.5;2600;2600.75;33
20181210 172700;2600.75;2604;2600.5;2600.5;24
20181210 172800;2601.75;2601.75;2600;2601.25;8
20181210 172900;2602.25;2603.75;2600.75;2601.25;48
20181210 173000;2601.75;2602;2600.5;2600.75;23
20181210 173100;2600.75;2603.5;2600.75;2603.5;20
20181210 173200;2604;2606.5;2604;2606.25;18
20181210 173300;2606;2606;2604.25;2604.25;4
20181210 173400;2603.5;2604.5;2603.5;2604;18
20181210 173500;2605.75;2605.75;2605.75;2605.75;1
20181210 173600;2606;2609.25;2606;2609.25;63
20181210 173700;2609.5;2611.75;2609.25;2611.5;73
20181210 173800;2611.75;2616;2611.75;2616;172
20181210 173900;2616;2618.75;2616;2616.25;112
20181210 174000;2616.5;2616.5;2615.75;2616;14
20181210 174100;2617;2620.25;2617;2620.25;88
20181210 174200;2620.75;2621.25;2618.5;2619.75;90
20181210 174300;2619.5;2621.75;2618.5;2621.5;216
20181210 174400;2621.25;2623;2620;2620;93
20181210 174500;2619.75;2620;2619.25;2619.25;21
20181210 174600;2619.75;2619.75;2617.75;2618;89
20181210 174700;2617.25;2620.25;2617;2618.25;128
20181210 174800;2619;2619.5;2618.5;2619;86
20181210 174900;2619.5;2623;2619.25;2623;534
20181210 175000;2622.5;2627.5;2622;2626;253
20181210 175100;2626.5;2626.5;2625.25;2626;83
20181210 175200;2626.5;2627.25;2624.75;2625;17
20181210 175300;2625;2628;2625;2626.25;92
20181210 175400;2625.75;2628;2625.75;2627.5;13
20181210 175500;2627.75;2628.25;2627;2628.25;78
20181210 175600;2627.75;2627.75;2625.25;2625.25;47
20181210 175700;2625.25;2626.25;2624;2624;31
20181210 175800;2624.25;2627;2624;2627;17
20181210 175900;2626.25;2626.25;2624.75;2624.75;13
20181210 180000;2624.25;2624.5;2623;2623.5;21
20181210 180100;2624.5;2624.75;2623.25;2624.25;35
20181210 180200;2624.5;2626.25;2624.5;2626;19
20181210 180300;2625.25;2625.25;2622.25;2622.5;12
20181210 180400;2622.5;2622.75;2621.75;2622.75;62
20181210 180500;2622;2623;2621.5;2622.25;17
20181210 180600;2621.5;2621.75;2620.5;2621;15
20181210 180700;2621;2623.25;2621;2623.25;29
20181210 180800;2624.25;2626.25;2623;2624.5;63
20181210 180900;2624.5;2625;2623;2623.5;25
20181210 181000;2623;2624.25;2622.5;2622.5;40
20181210 181100;2623.5;2623.5;2619.75;2622.75;212
20181210 181200;2623.25;2629.25;2621.75;2629.25;91
20181210 181300;2629;2630.5;2628.5;2628.5;65
20181210 181400;2628.75;2630.25;2628;2628;204
20181210 181500;2627.75;2628.75;2627;2627.5;17
20181210 181600;2626.5;2628.25;2626.25;2628.25;12
20181210 181700;2628.25;2628.25;2625.5;2625.5;12
20181210 181800;2625.5;2627.75;2624.75;2626.25;126
20181210 181900;2625.5;2627.5;2625.5;2627.5;65
20181210 182000;2628;2629.75;2627.5;2627.5;29
20181210 182100;2628.5;2629.25;2628.25;2628.25;25
20181210 182200;2627;2627;2625;2625;15
20181210 182300;2625.25;2625.25;2623;2623;53
20181210 182400;2623;2623;2620.5;2620.75;57
20181210 182500;2622.75;2622.75;2621.25;2621.25;11
20181210 182600;2621.25;2621.25;2619.25;2621.25;21
20181210 182700;2621.75;2622.5;2621.5;2621.5;4
20181210 182800;2621.75;2621.75;2621.75;2621.75;2
20181210 182900;2621;2621;2619.75;2619.75;20
20181210 183000;2619.25;2620.5;2619;2620.5;11
20181210 183100;2619.75;2621.75;2619.5;2621.75;10
20181210 183200;2621.75;2624.75;2621;2624.75;33
20181210 183300;2625.5;2628;2625.5;2627;42
20181210 183400;2628.25;2628.25;2627.25;2627.25;30
20181210 183500;2627.75;2627.75;2627.25;2627.5;4
20181210 183600;2627.75;2632.5;2627.75;2631.25;97
20181210 183700;2632;2632.25;2631.5;2631.5;8
20181210 183800;2631.5;2631.5;2630.5;2631.5;42
20181210 183900;2630.75;2631.5;2629.75;2631;32
20181210 184000;2631.75;2632.25;2628.5;2628.5;17
20181210 184100;2629;2630.5;2628.5;2630.25;85
20181210 184200;2630;2630.75;2630;2630;8
20181210 184300;2630;2630;2627.75;2628.25;20
20181210 184400;2628.75;2628.75;2625.5;2625.5;35
20181210 184500;2625.5;2625.5;2624.5;2625;17
20181210 184600;2626;2626;2625.5;2626;4
20181210 184700;2627.25;2627.5;2627.25;2627.5;2
20181210 184800;2627.75;2629;2627.25;2628.5;15
20181210 184900;2628.5;2630.25;2628.5;2630;17
20181210 185000;2630;2630.75;2630;2630.75;2
20181210 185100;2631;2632;2630.5;2632;9
20181210 185200;2631;2636;2631;2635.25;118
20181210 185300;2635.5;2636.25;2635.25;2635.5;42
20181210 185400;2635.75;2636.5;2633.5;2633.5;11
20181210 185500;2633.25;2634;2633.25;2633.75;5
20181210 185600;2634;2634;2632.75;2633.5;39
20181210 185700;2633;2634;2631.5;2633;71
20181210 185800;2633.25;2633.75;2631.75;2631.75;47
20181210 185900;2632;2632.25;2631.25;2632;15
20181210 190000;2631.75;2631.75;2630.75;2631.25;9
20181210 190100;2631;2633.5;2631;2633.5;106
20181210 190200;2632;2632;2629.5;2630;20
20181210 190300;2630.25;2632.5;2630.25;2632.5;31
20181210 190400;2633.25;2633.25;2630.25;2630.5;21
20181210 190500;2630.75;2630.75;2629;2629;25
20181210 190600;2629.25;2631;2629;2631;12
20181210 190700;2631;2632.25;2630.75;2631.75;9
20181210 190800;2632.75;2635;2632.5;2634;43
20181210 190900;2634.25;2635.25;2634;2634.25;121
20181210 191000;2634.5;2635.25;2633.5;2633.5;94
20181210 191100;2633.5;2634.5;2631.75;2631.75;62
20181210 191200;2631.5;2632;2631;2632;128
20181210 191300;2632;2632.25;2631.25;2631.75;26
20181210 191400;2632.25;2632.5;2630.75;2630.75;14
20181210 191500;2630.5;2630.75;2629.75;2629.75;14
20181210 191600;2630.25;2632;2630;2632;254
20181210 191700;2630;2630;2627.75;2628.25;23
20181210 191800;2628.25;2629;2627.25;2627.5;24
20181210 191900;2627.75;2628;2625.75;2625.75;79
20181210 192000;2625;2627.25;2625;2627.25;36
20181210 192100;2628;2628;2626;2626;23
20181210 192200;2625.75;2626;2624.25;2624.25;42
20181210 192300;2624.5;2629.25;2624;2628.75;22
20181210 192400;2629;2631.25;2629;2629.75;38
20181210 192500;2630;2630;2628;2628.5;26
20181210 192600;2628;2631;2628;2630.75;17
20181210 192700;2631.5;2632;2630;2630;22
20181210 192800;2630;2632.5;2628.5;2632;37
20181210 192900;2631.75;2634.25;2631.25;2633.75;46
20181210 193000;2633.75;2634;2632;2632.25;13
20181210 193100;2633.25;2635;2633.25;2634;36
20181210 193200;2633.5;2633.5;2633;2633.25;10
20181210 193300;2633.25;2640.25;2633.25;2640;277
20181210 193400;2639.75;2640.5;2639.25;2640;27
20181210 193500;2639.25;2642.25;2639.25;2642;37
20181210 193600;2641.75;2642;2641;2642;25
20181210 193700;2641;2641;2640;2640;5
20181210 193800;2641;2641.25;2641;2641.25;2
20181210 193900;2641.25;2643.25;2641.25;2642.75;47
20181210 194000;2642.75;2642.75;2639.5;2639.5;21
20181210 194100;2639.75;2640;2639.25;2640;17
20181210 194200;2641;2641.25;2639.25;2639.75;23
20181210 194300;2639;2640.25;2639;2640.25;32
20181210 194400;2640.75;2642;2640.75;2641.75;42
20181210 194500;2641.75;2642;2640.75;2641.5;19
20181210 194600;2641.5;2641.5;2640.25;2640.75;21
20181210 194700;2640;2641.25;2640;2641;8
20181210 194800;2641.5;2642.5;2641.5;2642.25;3
20181210 194900;2640.25;2640.25;2639;2639.75;26
20181210 195000;2639;2640;2638.5;2640;39
20181210 195100;2639.5;2640;2639;2639.25;6
20181210 195200;2641.5;2642;2640.75;2642;11
20181210 195300;2641.25;2641.25;2639.75;2639.75;5
20181210 195400;2640.25;2640.25;2640;2640;4
20181210 195500;2640.5;2640.5;2640;2640.5;15
20181210 195600;2639.75;2644.5;2638.5;2643;41
20181210 195700;2642.75;2642.75;2635.75;2635.75;105
20181210 195800;2635.75;2635.75;2632.5;2634.5;43
